shipment_id,timestamp,severity,thread,source,event,station,box_barcode,articles,exp_weight_kg,act_weight_kg,tare_weight_kg,product_weight_kg,abs_weight_diff,print_quality_pct,line_speed_mps,slam,iso_grade,pckg_problem_found,weight_diff,weight_diff_ratio,distance_to_threshold,is_kot
Sp260318093231,2026-01-12 12:00:57,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-05,RK_SMALL60,10,2.745,2.79771,0.07,2.72771,0.017290000000000028,91.24999999999943,1.32,SLAM5_LP1,A,,0.017290000000000028,0.006,-0.015649999999999976,0
Sp260318093232,2026-01-12 12:01:10,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-10,XX_LARGE60,17,2.232,2.49209,0.24,2.25209,0.02008999999999972,91.21874999999943,2.08,SLAM5_LP2,A,,-0.02008999999999972,0.009,-0.006694000000000283,0
Sp260318093233,2026-01-12 12:01:22,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-08,XX_LARGE60,19,0.655,0.89821,0.24,0.65821,0.003209999999999935,91.16249999999943,1.22,SLAM5_LP1,A,,-0.003209999999999935,0.005,-0.0046500000000000655,0
Sp260318093234,2026-01-12 12:01:35,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-03,RK_SMALL60,6,2.494,2.60789,0.07,2.53789,0.04388999999999976,,,,,N,-0.04388999999999976,0.018,0.01396199999999976,1
Sp260318093235,2026-01-12 12:01:47,INFO,VerifyThread-1,com.logistic.labelmachine.SystemManager,Verification successful,Station-06,RK_SMALL90,8,4.722,4.81792,0.12,4.69792,0.024080000000000545,91.13124999999943,2.24,SLAM5_LP2,A,,0.024080000000000545,0.005,-0.03258399999999946,0
Sp260318093236,2026-01-12 12:02:01,INFO,VerifyThread-2,com.logistic.labelmachine.SystemManager,Verification successful,Station-03,BC_MEDIUM200,7,1.474,1.59314,0.11,1.48314,0.009139999999999926,91.07499999999942,1.74,SLAM5_LP1,A,,-0.009139999999999926,0.006,-0.008548000000000073,0
Sp260318093237,2026-01-12 12:02:14,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-11,XX_LARGE80,2,0.88,1.17334,0.29,0.88334,0.0033400000000000096,91.04374999999942,1.08,SLAM5_LP2,A,,-0.0033400000000000096,0.004,-0.00721999999999999,0
Sp260318093238,2026-01-12 12:02:29,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-05,BC_SMALL100,7,3.088,3.1533,0.09,3.0633000000000004,0.024699999999999722,90.98749999999941,1.85,SLAM5_LP1,A,,0.024699999999999722,0.008,-0.012356000000000276,0
Sp260318093239,2026-01-12 12:02:42,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-06,BC_MEDIUM200,8,4.754,4.89775,0.11,4.78775,0.03375000000000039,90.95624999999941,1.9,SLAM5_LP2,A,,-0.03375000000000039,0.007,-0.023297999999999604,0
Sp260318093240,2026-01-12 12:02:57,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-02,BC_MEDIUM200,12,2.222,2.35689,0.11,2.24689,0.02489000000000008,90.89999999999941,1.29,SLAM5_LP1,A,,-0.02489000000000008,0.011,-0.0017739999999999215,0
Sp260318093241,2026-01-12 12:03:12,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-08,RK_SMALL60,19,5.343,5.18592,0.07,5.11592,0.22707999999999995,,,,,N,0.22707999999999995,0.043,0.16296399999999994,1
Sp260318093242,2026-01-12 12:03:26,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-05,XX_LARGE60,16,0.381,0.62431,0.24,0.38431000000000004,0.003310000000000035,90.86874999999941,1.15,SLAM5_LP2,A,,-0.003310000000000035,0.009,-0.0012619999999999654,0
Sp260318093243,2026-01-12 12:03:40,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-04,RK_SMALL60,19,4.6,4.6493,0.07,4.5793,0.02069999999999972,90.8124999999994,1.02,SLAM5_LP1,A,,0.02069999999999972,0.004,-0.03450000000000028,0
Sp260318093244,2026-01-12 12:03:53,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-05,BC_SMALL100,6,5.438,5.49809,0.09,5.4080900000000005,0.029909999999999215,90.7812499999994,1.17,SLAM5_LP2,A,,0.029909999999999215,0.006,-0.03534600000000078,0
Sp260318093245,2026-01-12 12:04:07,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-10,RK_SMALL70,3,3.997,4.12377,0.09,4.0337700000000005,0.036770000000000636,90.7249999999994,2.29,SLAM5_LP1,A,,-0.036770000000000636,0.009,-0.011193999999999364,0
Sp260318093246,2026-01-12 12:04:22,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-04,XX_LARGE60,13,3.312,3.52848,0.24,3.28848,0.023519999999999985,90.6937499999994,1.4,SLAM5_LP2,A,,0.023519999999999985,0.007,-0.016224000000000016,0
Sp260318093247,2026-01-12 12:04:35,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-10,BC_LARGE400,14,1.672,1.79046,0.13,1.66046,0.011539999999999884,90.63749999999939,1.99,SLAM5_LP1,A,,0.011539999999999884,0.007,-0.008524000000000115,0
Sp260318093248,2026-01-12 12:04:50,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-09,RK_SMALL70,11,3.327,3.38539,0.09,3.2953900000000003,0.031609999999999694,90.60624999999939,2.28,SLAM5_LP2,A,,0.031609999999999694,0.01,-0.008314000000000307,0
Sp260318093249,2026-01-12 12:05:04,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-07,RK_SMALL60,15,1.143,1.22637,0.07,1.15637,0.013369999999999882,90.54999999999939,0.82,SLAM5_LP1,A,,-0.013369999999999882,0.012,-0.0003460000000001188,0
Sp260318093250,2026-01-12 12:05:17,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-01,XX_LARGE80,17,0.833,1.11867,0.29,0.82867,0.004329999999999945,90.51874999999939,1.15,SLAM5_LP2,A,,0.004329999999999945,0.005,-0.005666000000000055,0
Sp260318093251,2026-01-12 12:05:31,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-04,RK_SMALL70,2,3.99,4.05087,0.09,3.96087,0.029130000000000322,90.46249999999938,1.61,SLAM5_LP1,A,,0.029130000000000322,0.007,-0.018749999999999684,0
Sp260318093252,2026-01-12 12:05:44,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-09,RK_SMALL90,20,4.499,4.57806,0.12,4.45806,0.040939999999999976,90.43124999999938,1.27,SLAM5_LP2,A,,0.040939999999999976,0.009,-0.013048000000000018,0
Sp260318093253,2026-01-12 12:05:57,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-05,RK_SMALL70,5,0.691,0.78411,0.09,0.69411,0.003110000000000057,90.37499999999937,1.12,SLAM5_LP1,A,,-0.003110000000000057,0.005,-0.005181999999999942,0
Sp260318093254,2026-01-12 12:06:10,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-01,BC_SMALL100,12,3.961,4.02525,0.09,3.93525,0.02574999999999994,90.34374999999937,2.26,SLAM5_LP2,A,,0.02574999999999994,0.007,-0.021782000000000058,0
Sp260318093255,2026-01-12 12:06:24,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-02,BC_SMALL100,15,1.5,1.6011,0.09,1.5110999999999999,0.011099999999999888,90.28749999999937,2.01,SLAM5_LP1,A,,-0.011099999999999888,0.007,-0.006900000000000114,0
Sp260318093256,2026-01-12 12:06:37,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-06,RK_SMALL70,7,4.763,4.82299,0.09,4.73299,0.03000999999999987,90.25624999999937,1.79,SLAM5_LP2,A,,0.03000999999999987,0.006,-0.02714600000000013,0
Sp260318093257,2026-01-12 12:06:50,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-11,RK_SMALL70,3,4.978,4.98238,0.09,4.89238,0.08561999999999959,,,,,N,0.08561999999999959,0.017,0.025883999999999588,1
Sp260318093258,2026-01-12 12:07:03,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-09,XX_LARGE80,4,0.739,1.00262,0.29,0.71262,0.02637999999999996,,,,,N,0.02637999999999996,0.036,0.017511999999999958,1
Sp260318093259,2026-01-12 12:07:16,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-12,BC_SMALL100,10,5.227,5.29243,0.09,5.2024300000000006,0.02456999999999976,90.19999999999936,2.28,SLAM5_LP1,A,,0.02456999999999976,0.005,-0.03815400000000024,0
Sp260318093260,2026-01-12 12:07:28,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-01,BC_SMALL100,17,3.293,3.23119,0.09,3.14119,0.15181000000000022,,,,,N,0.15181000000000022,0.046,0.11229400000000023,1
Sp260318093261,2026-01-12 12:07:43,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-04,RK_SMALL90,2,1.168,1.27515,0.12,1.15515,0.012850000000000028,90.16874999999936,1.47,SLAM5_LP2,A,,0.012850000000000028,0.011,-0.0011659999999999709,0
Sp260318093262,2026-01-12 12:07:57,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-09,RK_SMALL90,17,4.382,4.52785,0.12,4.40785,0.02585000000000015,90.11249999999936,1.9,SLAM5_LP1,A,,-0.02585000000000015,0.006,-0.026733999999999848,0
Sp260318093263,2026-01-12 12:08:10,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-11,BC_SMALL100,19,0.941,0.98141,0.09,0.89141,0.04958999999999991,,,,,N,0.04958999999999991,0.053,0.038297999999999915,1
Sp260318093264,2026-01-12 12:08:25,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-01,BC_LARGE400,18,4.559,4.7273,0.13,4.5973,0.03829999999999956,90.08124999999936,1.53,SLAM5_LP2,A,,-0.03829999999999956,0.008,-0.016408000000000443,0
Sp260318093265,2026-01-12 12:08:38,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-02,RK_SMALL60,14,5.106,5.22246,0.07,5.15246,0.046459999999999724,90.02499999999935,2.29,SLAM5_LP1,A,,-0.046459999999999724,0.009,-0.014812000000000276,0
Sp260318093266,2026-01-12 12:08:53,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-11,XX_LARGE80,14,4.25,4.5655,0.29,4.2755,0.025500000000000078,89.99374999999935,1.51,SLAM5_LP2,A,,-0.025500000000000078,0.006,-0.025499999999999926,0
Sp260318093267,2026-01-12 12:09:05,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-08,XX_LARGE80,9,3.065,3.37247,0.29,3.08247,0.017469999999999875,89.93749999999935,1.39,SLAM5_LP1,A,,-0.017469999999999875,0.006,-0.019310000000000126,0
Sp260318093268,2026-01-12 12:09:20,INFO,VerifyThread-2,com.logistic.labelmachine.SystemManager,Verification successful,Station-07,BC_MEDIUM200,20,2.045,2.1325,0.11,2.0225,0.022499999999999964,89.90624999999935,1.71,SLAM5_LP2,A,,0.022499999999999964,0.011,-0.002040000000000035,0
Sp260318093269,2026-01-12 12:09:32,INFO,VerifyThread-4,com.logistic.labelmachine.SystemManager,Verification successful,Station-01,BC_LARGE400,6,5.706,5.85997,0.13,5.72997,0.02396999999999938,89.84999999999934,1.91,SLAM5_LP1,A,,-0.02396999999999938,0.004,-0.044502000000000624,0
Sp260318093270,2026-01-12 12:09:44,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-11,XX_LARGE60,19,1.555,1.78707,0.24,1.54707,0.007929999999999993,89.81874999999934,0.94,SLAM5_LP2,A,,0.007929999999999993,0.005,-0.010730000000000007,0
Sp260318093271,2026-01-12 12:09:57,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-07,RK_SMALL70,15,5.861,5.88946,0.09,5.79946,0.06153999999999993,89.76249999999933,1.71,SLAM5_LP1,A,,0.06153999999999993,0.01,-0.008792000000000064,0
Sp260318093272,2026-01-12 12:10:10,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-08,RK_SMALL60,19,2.17,2.21873,0.07,2.14873,0.0212699999999999,89.73124999999933,1.59,SLAM5_LP2,A,,0.0212699999999999,0.01,-0.0047700000000001005,0
Sp260318093273,2026-01-12 12:10:24,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-02,BC_MEDIUM200,18,1.343,1.4663,0.11,1.3562999999999998,0.013299999999999867,89.67499999999933,2.15,SLAM5_LP1,A,,-0.013299999999999867,0.01,-0.002816000000000131,0
Sp260318093274,2026-01-12 12:10:38,INFO,VerifyThread-4,com.logistic.labelmachine.SystemManager,Verification successful,Station-01,XX_LARGE80,2,5.947,6.21143,0.29,5.92143,0.025570000000000093,89.64374999999933,1.23,SLAM5_LP2,A,,0.025570000000000093,0.004,-0.045793999999999904,0
Sp260318093275,2026-01-12 12:10:52,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-09,RK_SMALL60,8,3.405,3.50837,0.07,3.4383700000000004,0.033370000000000566,89.58749999999932,0.93,SLAM5_LP1,A,,-0.033370000000000566,0.01,-0.007489999999999435,0
Sp260318093276,2026-01-12 12:11:06,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-12,RK_SMALL60,1,3.644,3.95013,0.07,3.8801300000000003,0.23613000000000017,,,,,N,-0.23613000000000017,0.065,0.19240200000000018,1
Sp260318093277,2026-01-12 12:11:19,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-01,RK_SMALL90,9,3.588,3.67427,0.12,3.55427,0.03373000000000026,89.55624999999932,1.3,SLAM5_LP2,A,,0.03373000000000026,0.009,-0.009325999999999744,0
Sp260318093278,2026-01-12 12:11:32,INFO,VerifyThread-4,com.logistic.labelmachine.SystemManager,Verification successful,Station-05,RK_SMALL90,4,0.597,0.72351,0.12,0.60351,0.006510000000000016,89.49999999999932,1.94,SLAM5_LP1,A,,-0.006510000000000016,0.011,-0.0006539999999999845,0
Sp260318093279,2026-01-12 12:11:45,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-02,BC_LARGE400,14,5.689,5.55275,0.13,5.42275,0.2662500000000003,,,,,N,0.2662500000000003,0.047,0.19798200000000032,1
Sp260318093280,2026-01-12 12:11:59,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-03,RK_SMALL60,11,5.171,4.9871,0.07,4.9171,0.2539000000000007,,,,,N,0.2539000000000007,0.049,0.19184800000000068,1
Sp260318093281,2026-01-12 12:12:11,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-11,BC_MEDIUM200,16,2.18,2.26493,0.11,2.1549300000000002,0.025069999999999926,89.46874999999932,2.16,SLAM5_LP2,A,,0.025069999999999926,0.011,-0.001090000000000077,0
Sp260318093282,2026-01-12 12:12:25,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-09,XX_LARGE60,14,2.267,2.49408,0.24,2.25408,0.01291999999999982,89.41249999999931,2.32,SLAM5_LP1,A,,0.01291999999999982,0.006,-0.014284000000000178,0
Sp260318093283,2026-01-12 12:12:38,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-09,BC_SMALL100,6,1.354,1.45009,0.09,1.36009,0.006089999999999929,89.38124999999931,0.84,SLAM5_LP2,A,,-0.006089999999999929,0.004,-0.010158000000000073,0
Sp260318093284,2026-01-12 12:12:51,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-06,BC_MEDIUM200,20,0.871,1.02734,0.11,0.9173399999999999,0.04633999999999994,,,,,N,-0.04633999999999994,0.053,0.035887999999999934,1
Sp260318093285,2026-01-12 12:13:03,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-06,BC_LARGE400,19,3.869,3.96031,0.13,3.8303100000000003,0.03868999999999989,89.3249999999993,1.72,SLAM5_LP1,A,,0.03868999999999989,0.01,-0.007738000000000113,0
Sp260318093286,2026-01-12 12:13:15,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-06,RK_SMALL90,4,0.94,1.05709,0.12,0.9370900000000001,0.002909999999999857,89.2937499999993,2.18,SLAM5_LP2,A,,0.002909999999999857,0.003,-0.008370000000000143,0
Sp260318093287,2026-01-12 12:13:29,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-10,RK_SMALL60,1,0.857,0.92152,0.07,0.85152,0.005479999999999929,89.2374999999993,1.48,SLAM5_LP1,A,,0.005479999999999929,0.006,-0.00480400000000007,0
Sp260318093288,2026-01-12 12:13:43,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-09,BC_SMALL100,16,0.906,1.00153,0.09,0.9115300000000001,0.005530000000000035,89.2062499999993,0.97,SLAM5_LP2,A,,-0.005530000000000035,0.006,-0.005341999999999965,0
Sp260318093289,2026-01-12 12:13:56,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-01,XX_LARGE80,17,3.199,3.32233,0.29,3.03233,0.16666999999999987,,,,,Y,0.16666999999999987,0.052,0.12828199999999987,1
Sp260318093290,2026-01-12 12:14:08,INFO,VerifyThread-2,com.logistic.labelmachine.SystemManager,Verification successful,Station-10,RK_SMALL70,12,5.293,5.34119,0.09,5.25119,0.0418099999999999,89.1499999999993,1.87,SLAM5_LP1,A,,0.0418099999999999,0.008,-0.0217060000000001,0
Sp260318093291,2026-01-12 12:14:22,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-08,RK_SMALL70,20,3.118,3.1843,0.09,3.0943,0.023699999999999832,89.1187499999993,1.05,SLAM5_LP2,A,,0.023699999999999832,0.008,-0.013716000000000166,0
Sp260318093292,2026-01-12 12:14:35,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-07,RK_SMALL60,11,3.604,3.6603,0.07,3.5903,0.013700000000000045,89.06249999999929,1.13,SLAM5_LP1,A,,0.013700000000000045,0.004,-0.029547999999999956,0
Sp260318093293,2026-01-12 12:14:50,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-05,RK_SMALL70,2,3.503,3.62593,0.09,3.53593,0.032929999999999904,89.03124999999929,1.55,SLAM5_LP2,A,,-0.032929999999999904,0.009,-0.0091060000000001,0
Sp260318093294,2026-01-12 12:15:05,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-04,RK_SMALL90,14,5.955,6.10001,0.12,5.98001,0.025009999999999977,88.97499999999928,1.22,SLAM5_LP1,A,,-0.025009999999999977,0.004,-0.04645000000000002,0
Sp260318093295,2026-01-12 12:15:18,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-05,XX_LARGE80,15,4.668,4.93326,0.29,4.64326,0.02474000000000043,88.94374999999928,2.23,SLAM5_LP2,A,,0.02474000000000043,0.005,-0.031275999999999575,0
Sp260318093296,2026-01-12 12:15:33,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-03,XX_LARGE80,8,1.464,1.84082,0.29,1.5508199999999999,0.0868199999999999,,,,,N,-0.0868199999999999,0.059,0.0692519999999999,1
Sp260318093297,2026-01-12 12:15:47,INFO,VerifyThread-2,com.logistic.labelmachine.SystemManager,Verification successful,Station-03,RK_SMALL70,20,5.965,6.08244,0.09,5.99244,0.027440000000000353,88.88749999999928,1.08,SLAM5_LP1,A,,-0.027440000000000353,0.005,-0.04413999999999965,0
Sp260318093298,2026-01-12 12:16:00,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-09,RK_SMALL60,11,1.597,1.64832,0.07,1.57832,0.01868000000000003,88.85624999999928,1.29,SLAM5_LP2,A,,0.01868000000000003,0.012,-0.00048399999999997056,0
Sp260318093299,2026-01-12 12:16:13,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-12,BC_SMALL100,17,4.796,4.85866,0.09,4.768660000000001,0.027339999999999698,88.79999999999927,1.1,SLAM5_LP1,A,,0.027339999999999698,0.006,-0.030212000000000308,0
Sp260318093300,2026-01-12 12:16:26,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-08,BC_SMALL100,3,3.244,3.28502,0.09,3.19502,0.048980000000000246,,,,,N,0.048980000000000246,0.015,0.010052000000000241,1
Sp260318093301,2026-01-12 12:16:40,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-06,XX_LARGE60,8,3.568,3.7741,0.24,3.5340999999999996,0.033900000000000485,88.76874999999927,2.3,SLAM5_LP2,A,,0.033900000000000485,0.01,-0.008915999999999515,0
Sp260318093302,2026-01-12 12:16:54,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-08,RK_SMALL60,7,5.069,5.11822,0.07,5.04822,0.020780000000000243,88.71249999999927,2.18,SLAM5_LP1,A,,0.020780000000000243,0.004,-0.04004799999999976,0
Sp260318093303,2026-01-12 12:17:07,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-02,BC_MEDIUM200,6,4.237,4.38598,0.11,4.27598,0.03897999999999957,88.68124999999927,2.24,SLAM5_LP2,A,,-0.03897999999999957,0.009,-0.01186400000000043,0
Sp260318093304,2026-01-12 12:17:20,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-10,BC_MEDIUM200,15,3.399,3.5226,0.11,3.4126000000000003,0.013600000000000279,88.62499999999926,1.72,SLAM5_LP1,A,,-0.013600000000000279,0.004,-0.02718799999999972,0
Sp260318093305,2026-01-12 12:17:35,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-10,BC_MEDIUM200,17,1.572,1.67162,0.11,1.56162,0.010380000000000056,88.59374999999926,2.33,SLAM5_LP2,A,,0.010380000000000056,0.007,-0.008483999999999946,0
Sp260318093306,2026-01-12 12:17:49,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-08,XX_LARGE60,10,4.009,4.05216,0.24,3.8121599999999995,0.1968400000000008,,,,,N,0.1968400000000008,0.049,0.14873200000000078,1
Sp260318093307,2026-01-12 12:18:01,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-02,BC_MEDIUM200,10,1.44,1.59622,0.11,1.4862199999999999,0.04621999999999993,,,,,N,-0.04621999999999993,0.032,0.028939999999999928,1
Sp260318093308,2026-01-12 12:18:16,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-09,RK_SMALL60,13,3.66,3.76184,0.07,3.69184,0.03183999999999987,88.53749999999926,2.03,SLAM5_LP1,A,,-0.03183999999999987,0.009,-0.012080000000000132,0
Sp260318093309,2026-01-12 12:18:29,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-04,RK_SMALL70,7,3.639,3.75811,0.09,3.66811,0.02911000000000019,88.50624999999926,2.17,SLAM5_LP2,A,,-0.02911000000000019,0.008,-0.014557999999999807,0
Sp260318093310,2026-01-12 12:18:41,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-08,XX_LARGE60,14,5.671,5.97452,0.24,5.73452,0.06351999999999958,88.44999999999925,2.22,SLAM5_LP1,A,,-0.06351999999999958,0.011,-0.004532000000000425,0
Sp260318093311,2026-01-12 12:18:55,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-01,BC_LARGE400,18,1.302,1.49124,0.13,1.36124,0.05923999999999996,,,,,N,-0.05923999999999996,0.045,0.04361599999999996,1
Sp260318093312,2026-01-12 12:19:08,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-03,BC_MEDIUM200,5,0.425,0.53683,0.11,0.42683000000000004,0.0018300000000000538,88.41874999999925,2.16,SLAM5_LP2,A,,-0.0018300000000000538,0.004,-0.0032699999999999466,0
Sp260318093313,2026-01-12 12:19:21,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-12,BC_SMALL100,5,3.103,3.20572,0.09,3.11572,0.012719999999999843,88.36249999999924,1.87,SLAM5_LP1,A,,-0.012719999999999843,0.004,-0.024516000000000163,0
Sp260318093314,2026-01-12 12:19:35,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-02,XX_LARGE80,9,4.98,5.29191,0.29,5.00191,0.021909999999999208,88.33124999999924,1.27,SLAM5_LP2,A,,-0.021909999999999208,0.004,-0.0378500000000008,0
Sp260318093315,2026-01-12 12:19:48,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-05,BC_SMALL100,11,5.511,5.72114,0.09,5.63114,0.12014000000000014,,,,,N,-0.12014000000000014,0.022,0.05400800000000014,1
Sp260318093316,2026-01-12 12:20:00,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-08,XX_LARGE60,1,4.057,4.27388,0.24,4.03388,0.023120000000000474,88.27499999999924,2.18,SLAM5_LP1,A,,0.023120000000000474,0.006,-0.02556399999999953,0
Sp260318093317,2026-01-12 12:20:13,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-08,BC_MEDIUM200,5,1.486,1.61339,0.11,1.50339,0.017390000000000017,88.24374999999924,1.63,SLAM5_LP2,A,,-0.017390000000000017,0.012,-0.00044199999999998407,0
Sp260318093318,2026-01-12 12:20:27,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-10,XX_LARGE60,2,3.67,3.92395,0.24,3.6839500000000003,0.013950000000000351,88.18749999999923,1.02,SLAM5_LP1,A,,-0.013950000000000351,0.004,-0.030089999999999652,0
Sp260318093319,2026-01-12 12:20:42,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-05,BC_SMALL100,14,3.99,4.03771,0.09,3.94771,0.04229000000000038,88.15624999999923,2.26,SLAM5_LP2,A,,0.04229000000000038,0.011,-0.005589999999999623,0
Sp260318093320,2026-01-12 12:20:56,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-10,XX_LARGE60,16,3.511,3.76504,0.24,3.5250399999999997,0.014039999999999608,88.09999999999923,1.1,SLAM5_LP1,A,,-0.014039999999999608,0.004,-0.028092000000000394,0
Sp260318093321,2026-01-12 12:21:10,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-02,BC_MEDIUM200,14,5.075,5.12613,0.11,5.0161299999999995,0.058870000000000644,88.06874999999923,1.17,SLAM5_LP2,A,,0.058870000000000644,0.012,-0.0020299999999993587,0
Sp260318093322,2026-01-12 12:21:24,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-10,BC_MEDIUM200,9,4.573,4.53438,0.11,4.424379999999999,0.14862000000000108,,,,,N,0.14862000000000108,0.032,0.09374400000000108,1
Sp260318093323,2026-01-12 12:21:37,WARN,LabelThread-2,com.logistic.labelmachine.PrintManager,Low print quality detected (88.01249999999922%). Reprint initiated,Station-07,RK_SMALL70,2,4.698,4.82464,0.09,4.73464,0.03663999999999934,88.01249999999922,1.31,SLAM5_LP1,A,,-0.03663999999999934,0.008,-0.019736000000000663,0
